time,seconds_elapsed,z,y,x
1725956254792286700,14.98628662109375,25.293750762939453,-11.71875,-29.868751525878906
1725956254802153000,14.996153076171876,26.137500762939453,-13.293750762939453,-28.650001525878906
1725956254812228600,15.006228515625,26.625001907348633,-14.718750953674316,-27.693750381469727
1725956254822284300,15.0162841796875,26.775001525878906,-16.125,-27.093751907348633
1725956254832332800,15.026332763671874,27.11250114440918,-17.475000381469727,-26.793750762939453
1725956254842361600,15.036361572265625,25.668750762939453,-18.525001525878906,-26.512500762939453
1725956254852386800,15.04638671875,25.575000762939453,-19.6875,-26.381250381469727
1725956254862407400,15.056407470703125,25.500001907348633,-20.662500381469727,-26.025001525878906
1725956254872413700,15.06641357421875,24.58125114440918,-21.262500762939453,-25.593751907348633
1725956254882419500,15.07641943359375,24.712501525878906,-22.256250381469727,-25.256250381469727
1725956254892425200,15.08642529296875,24.337501525878906,-23.043750762939453,-24.86250114440918
1725956254902420700,15.096420654296875,24.450000762939453,-24.11250114440918,-24.806251525878906
1725956254912519700,15.106519775390625,23.8125,-25.181251525878906,-24.843751907348633
1725956254922323700,15.11632373046875,23.193750381469727,-26.26875114440918,-24.975000381469727
1725956254932174300,15.12617431640625,23.193750381469727,-26.26875114440918,-24.975000381469727
1725956254942054400,15.136054443359376,21.65625,-27.037500381469727,-24.262500762939453
1725956254952145400,15.1461455078125,20.793750762939453,-27.67500114440918,-24.806251525878906
1725956254962216000,15.1562158203125,19.631250381469727,-28.387500762939453,-24.787500381469727
1725956254972278300,15.1662783203125,19.743751525878906,-28.837501525878906,-24.731250762939453
1725956254982330400,15.176330322265626,18.262500762939453,-29.64375114440918,-25.012500762939453
1725956254992362200,15.1863623046875,18.28125,-29.981250762939453,-24.86250114440918
1725956255002387700,15.1963876953125,17.006250381469727,-30.262500762939453,-25.162500381469727
1725956255012408600,15.20640869140625,15.937500953674316,-30.881250381469727,-25.312501907348633
1725956255022414000,15.2164140625,14.981250762939453,-31.51875114440918,-25.575000762939453
1725956255032419000,15.226419189453125,14.437500953674316,-31.781251907348633,-26.08125114440918
1725956255042423800,15.236423828125,13.406250953674316,-31.950000762939453,-25.593751907348633
1725956255052418000,15.24641796875,12.093750953674316,-32.04375076293945,-26.531251907348633
1725956255062358800,15.25635888671875,12.318750381469727,-32.13750076293945,-26.36250114440918
1725956255072199000,15.266198974609376,11.231250762939453,-32.493751525878906,-26.775001525878906
1725956255082080000,15.276080078125,10.575000762939453,-32.23125076293945,-27.11250114440918
1725956255092171500,15.286171630859375,10.237500190734863,-32.4375,-27.525001525878906
1725956255102276000,15.296276123046875,9.675000190734863,-32.17500305175781,-28.05000114440918
1725956255112329000,15.306328857421875,9.131250381469727,-31.89375114440918,-28.293750762939453
1725956255122361900,15.31636181640625,9.225000381469727,-31.275001525878906,-28.593751907348633
1725956255132388600,15.326388671875,8.737500190734863,-30.58125114440918,-29.475000381469727
1725956255142410000,15.336409912109374,8.90625,-30.431251525878906,-30.225000381469727
1725956255152415700,15.346415771484375,8.11875057220459,-29.64375114440918,-30.787500381469727
1725956255162421000,15.3564208984375,8.49375057220459,-28.762500762939453,-31.350000381469727
1725956255172426800,15.3664267578125,7.687500476837158,-27.881250381469727,-32.56875228881836
1725956255182421200,15.376421142578126,7.725000381469727,-26.92500114440918,-33.31875228881836
1725956255192418800,15.386418701171875,9.300000190734863,-26.400001525878906,-33.375
1725956255202420000,15.396419921875,8.625,-24.806251525878906,-33.9375
1725956255212311000,15.40631103515625,9.75,-23.568750381469727,-34.368751525878906
1725956255222157600,15.416157470703125,9.28125,-22.40625,-34.875
1725956255232045800,15.4260458984375,11.137500762939453,-21.09375,-35.4375
1725956255241972000,15.435971923828125,11.831250190734863,-19.856250762939453,-35.775001525878906
1725956255252088300,15.44608837890625,12.318750381469727,-18.356250762939453,-36.26250076293945
1725956255262189600,15.456189453125,12.956250190734863,-16.556251525878906,-36.22500228881836
1725956255272263700,15.466263671875,13.18125057220459,-15.412500381469727,-37.14375305175781
1725956255282323500,15.476323486328125,12.562500953674316,-13.968750953674316,-36.9375
1725956255292370700,15.48637060546875,14.02500057220459,-12.99375057220459,-37.03125
1725956255302407200,15.4964072265625,14.512500762939453,-11.58750057220459,-37.44375228881836
1725956255312423200,15.506423095703125,15.05625057220459,-10.143750190734863,-37.087501525878906
1725956255322434600,15.5164345703125,15.112500190734863,-9.168750762939453,-37.63125228881836
1725956255332443100,15.526443115234375,15.99375057220459,-8.081250190734863,-37.01250076293945
1725956255342438700,15.536438720703124,16.51875114440918,-6.731250286102295,-36.86250305175781
1725956255352436200,15.546436279296875,16.818750381469727,-5.475000381469727,-36.993751525878906
1725956255362289700,15.55628955078125,17.25,-4.762500286102295,-36.806251525878906
1725956255372140800,15.566140869140625,17.45625114440918,-3.4125001430511475,-36.63750076293945
1725956255382032400,15.576032470703124,17.26875114440918,-2.0625,-36.26250076293945
1725956255392133400,15.58613330078125,17.887500762939453,-1.0875000953674316,-36.337501525878906
1725956255402212000,15.596212158203125,17.775001525878906,-0.35625001788139343,-36.337501525878906
1725956255412279300,15.606279296875,18.525001525878906,0.5250000357627869,-36.13125228881836
1725956255422335000,15.6163349609375,18.318750381469727,1.256250023841858,-36.03750228881836
1725956255432368600,15.62636865234375,18.431251525878906,1.8000000715255737,-35.775001525878906
1725956255442395100,15.63639501953125,18.01875114440918,2.4375,-35.493751525878906
1725956255452416000,15.646416015625,18.48750114440918,3.075000047683716,-34.931251525878906
1725956255462420700,15.656420654296875,18.900001525878906,3.168750047683716,-34.931251525878906
1725956255472425200,15.66642529296875,18.65625,3.168750047683716,-35.32500076293945
1725956255482429700,15.6764296875,18.918750762939453,3.168750047683716,-34.63125228881836
1725956255492423200,15.686423095703125,19.21875,2.981250047683716,-34.875
1725956255502420000,15.696419921875,19.668750762939453,3,-34.38750076293945
1725956255512250600,15.706250732421875,20.943750381469727,2.625,-34.275001525878906
1725956255522107600,15.716107666015626,21.1875,2.1000001430511475,-33.76875305175781
1725956255532224800,15.726224853515625,21.39375114440918,1.7437500953674316,-33.73125076293945
1725956255542107100,15.736107177734375,21.39375114440918,1.7437500953674316,-33.73125076293945
1725956255552196000,15.746196044921875,23.475000381469727,0.4125000238418579,-32.681251525878906
1725956255562262000,15.756261962890624,24.243751525878906,-0.28125,-32.118751525878906
1725956255572317700,15.766317626953125,24.937501907348633,-1.6125000715255737,-31.350000381469727
